,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
7809, 6 Series,2020,36550.0,Automatic,101.0,Petrol,145.0,42.8,2.0
7812, Z4,2019,32550.0,Automatic,824.0,Petrol,145.0,38.7,2.0
7813, 5 Series,2020,34550.0,Automatic,110.0,Diesel,145.0,44.8,2.0
7815, 5 Series,2019,28850.0,Automatic,1565.0,Diesel,145.0,60.1,2.0
7816, 5 Series,2019,28850.0,Automatic,1647.0,Diesel,145.0,60.1,2.0
7817, 5 Series,2019,28000.0,Automatic,1651.0,Diesel,145.0,65.7,2.0
7818, 5 Series,2019,32500.0,Automatic,7000.0,Diesel,145.0,55.4,2.0
7824, X1,2019,31850.0,Automatic,3500.0,Petrol,145.0,38.7,2.0
7829, 5 Series,2019,28000.0,Automatic,1662.0,Diesel,145.0,65.7,2.0
7832, X3,2018,30850.0,Automatic,6293.0,Diesel,145.0,56.5,2.0
7835, 4 Series,2019,25950.0,Automatic,101.0,Petrol,145.0,48.7,2.0
7836, 3 Series,2019,30850.0,Automatic,6272.0,Diesel,145.0,48.7,2.0
7837, 6 Series,2019,32750.0,Automatic,9205.0,Diesel,145.0,44.1,2.0
7838, Z4,2020,31350.0,Automatic,111.0,Petrol,145.0,38.7,2.0
7846, 1 Series,2019,27750.0,Automatic,1947.0,Diesel,145.0,48.7,2.0
7849, 5 Series,2019,29450.0,Automatic,2701.0,Diesel,145.0,62.8,2.0
7850, 5 Series,2019,29550.0,Automatic,2220.0,Diesel,145.0,62.8,2.0
7851, 5 Series,2019,29850.0,Automatic,1550.0,Diesel,145.0,62.8,2.0
7855, 4 Series,2019,25850.0,Automatic,8675.0,Diesel,145.0,60.1,2.0
7856, 3 Series,2019,26850.0,Automatic,5900.0,Diesel,145.0,62.8,2.0
7857, 4 Series,2017,19950.0,Manual,19506.0,Petrol,145.0,40.9,2.0
7861, Z4,2020,30000.0,Automatic,110.0,Petrol,145.0,38.7,2.0
7862, 5 Series,2018,20850.0,Automatic,22247.0,Diesel,145.0,68.9,2.0
7864, 1 Series,2019,20950.0,Automatic,5573.0,Diesel,145.0,65.7,2.0
7871, X2,2018,25950.0,Automatic,10429.0,Diesel,145.0,58.9,2.0
7873, 2 Series,2019,30000.0,Automatic,4900.0,Diesel,145.0,62.8,2.0
7875, 1 Series,2019,19750.0,Automatic,7841.0,Diesel,145.0,67.3,2.0
7879, 3 Series,2019,22750.0,Automatic,7005.0,Petrol,145.0,44.8,2.0
7881, 4 Series,2017,18950.0,Automatic,30145.0,Diesel,145.0,58.9,2.0
7883, 1 Series,2019,20000.0,Automatic,5011.0,Diesel,145.0,67.3,2.0
7886, X3,2016,21950.0,Automatic,27702.0,Diesel,145.0,54.3,2.0
7887, 4 Series,2017,17500.0,Manual,39256.0,Diesel,145.0,62.8,2.0
7888, 4 Series,2019,25950.0,Automatic,296.0,Petrol,145.0,48.7,2.0
7889, 3 Series,2019,25950.0,Automatic,1517.0,Diesel,145.0,64.2,2.0
7893, 2 Series,2019,25000.0,Automatic,4000.0,Petrol,145.0,47.9,2.0
7894, 4 Series,2019,30000.0,Automatic,4500.0,Diesel,145.0,60.1,2.0
7895, X2,2019,29950.0,Automatic,4300.0,Petrol,145.0,39.2,2.0
7896, 5 Series,2019,30000.0,Automatic,6172.0,Diesel,145.0,62.8,2.0
7899, 2 Series,2020,25000.0,Automatic,101.0,Petrol,145.0,47.9,2.0
7901, 4 Series,2016,19999.0,Automatic,14408.0,Petrol,145.0,48.7,2.0
7909, 5 Series,2019,26550.0,Automatic,10770.0,Diesel,145.0,62.8,2.0
7912, X1,2017,19750.0,Automatic,13733.0,Diesel,145.0,60.1,2.0
7916, X3,2018,30000.0,Automatic,9854.0,Diesel,145.0,56.5,2.0
7922, 4 Series,2019,27950.0,Automatic,4900.0,Petrol,145.0,48.7,2.0
7923, 4 Series,2019,27950.0,Automatic,4700.0,Diesel,145.0,58.9,2.0
7924, X3,2019,36750.0,Automatic,9002.0,Diesel,145.0,54.3,2.0
7925, 4 Series,2019,26750.0,Automatic,8018.0,Petrol,145.0,45.6,2.0
7927, 2 Series,2019,23450.0,Automatic,6127.0,Diesel,145.0,49.6,2.0
7933, 4 Series,2016,16689.0,Automatic,44982.0,Petrol,145.0,48.7,2.0
7943, 2 Series,2014,13227.0,Automatic,29236.0,Petrol,145.0,47.1,2.0
7944, 3 Series,2019,28500.0,Automatic,6072.0,Petrol,145.0,45.6,2.0
7946, 4 Series,2019,25000.0,Automatic,8016.0,Diesel,145.0,60.1,2.0
7947, Z4,2019,31500.0,Automatic,1682.0,Petrol,145.0,38.7,2.0
7951, 4 Series,2017,17557.0,Automatic,36564.0,Diesel,145.0,65.7,2.0
7952, X4,2019,38750.0,Automatic,9793.0,Diesel,145.0,42.8,2.0
7954, 5 Series,2019,25850.0,Automatic,7999.0,Petrol,145.0,50.4,2.0
7971, X1,2017,16699.0,Manual,51835.0,Diesel,145.0,58.9,2.0
7977, 3 Series,2018,17399.0,Automatic,29433.0,Diesel,145.0,62.8,2.0
7980, 5 Series,2018,23200.0,Automatic,9621.0,Diesel,145.0,68.9,2.0
7986, 3 Series,2018,19999.0,Automatic,22510.0,Diesel,145.0,64.2,2.0
7989, 4 Series,2016,17999.0,Automatic,21280.0,Petrol,145.0,48.7,2.0
7992, 3 Series,2018,17699.0,Automatic,23814.0,Diesel,145.0,64.2,2.0
7999, 2 Series,2018,20000.0,Automatic,18673.0,Diesel,145.0,47.1,2.0
8000, 4 Series,2018,20499.0,Automatic,9629.0,Petrol,145.0,45.6,2.0
8003, 3 Series,2018,22425.0,Automatic,4136.0,Petrol,145.0,46.3,2.0
8016, X1,2016,19000.0,Automatic,27673.0,Diesel,145.0,55.4,2.0
8023, 1 Series,2018,15999.0,Automatic,18899.0,Diesel,145.0,49.6,2.0
8027, 3 Series,2018,18511.0,Automatic,19857.0,Petrol,145.0,48.7,2.0
8039, 1 Series,2018,19499.0,Automatic,8316.0,Diesel,145.0,44.1,2.0
8042, 4 Series,2017,19600.0,Automatic,19293.0,Diesel,145.0,65.7,2.0
8046, X1,2018,22499.0,Automatic,11124.0,Diesel,145.0,60.1,2.0
8047, 5 Series,2017,20999.0,Automatic,35431.0,Diesel,145.0,65.7,2.0
8061, 1 Series,2017,13799.0,Manual,22072.0,Diesel,145.0,65.7,2.0
8064, X1,2017,12899.0,Manual,66243.0,Diesel,145.0,68.9,2.0
8073, 5 Series,2018,23699.0,Automatic,16042.0,Diesel,145.0,68.9,2.0
8082, X1,2017,18199.0,Automatic,29825.0,Diesel,145.0,65.7,2.0
8086, 5 Series,2018,23399.0,Automatic,20093.0,Diesel,145.0,68.9,2.0
8087, 3 Series,2018,20599.0,Automatic,22478.0,Petrol,145.0,47.9,2.0
8088, 3 Series,2015,14499.0,Manual,28656.0,Petrol,145.0,47.9,2.0
8109, 3 Series,2018,19999.0,Automatic,16882.0,Diesel,145.0,62.8,2.0
8111, 4 Series,2017,17940.0,Automatic,38013.0,Diesel,145.0,60.1,2.0
8121, 5 Series,2019,21000.0,Automatic,20789.0,Petrol,145.0,50.4,2.0
8122, 4 Series,2017,20000.0,Automatic,14282.0,Petrol,145.0,48.7,2.0
8124, 5 Series,2018,24299.0,Automatic,9273.0,Diesel,145.0,68.9,2.0
8125, 5 Series,2017,23000.0,Automatic,10740.0,Diesel,145.0,65.7,2.0
8129, 1 Series,2018,14000.0,Manual,8228.0,Diesel,145.0,68.9,2.0
8192, 3 Series,2017,15940.0,Automatic,32997.0,Diesel,145.0,67.3,2.0
8193, 3 Series,2018,15490.0,Manual,38631.0,Diesel,145.0,62.8,2.0
8201, 3 Series,2018,17240.0,Automatic,40739.0,Diesel,145.0,64.2,2.0
8212, 3 Series,2018,19940.0,Automatic,27246.0,Diesel,145.0,64.2,2.0
8217, X1,2017,17500.0,Automatic,27753.0,Diesel,145.0,65.7,2.0
8226, 2 Series,2017,17940.0,Manual,9369.0,Diesel,145.0,60.1,2.0
8235, X1,2018,22470.0,Automatic,9365.0,Petrol,145.0,44.8,2.0
8239, 4 Series,2018,22770.0,Automatic,13623.0,Diesel,145.0,58.9,2.0
8259, 3 Series,2019,24850.0,Automatic,7438.0,Petrol,145.0,42.2,2.0
8268, 5 Series,2017,22350.0,Automatic,30141.0,Diesel,145.0,60.1,2.0
8269, 2 Series,2017,15250.0,Automatic,13311.0,Petrol,145.0,61.4,2.0
8270, X1,2019,24950.0,Automatic,7542.0,Diesel,145.0,60.1,2.0
8271, 4 Series,2019,23250.0,Automatic,10847.0,Diesel,145.0,65.7,2.0
8272, X1,2019,24950.0,Automatic,9412.0,Diesel,145.0,60.1,2.0
8273, 4 Series,2019,23350.0,Automatic,9564.0,Diesel,145.0,65.7,2.0
8274, X1,2019,24950.0,Automatic,7032.0,Diesel,145.0,60.1,2.0
8278, X1,2019,24950.0,Automatic,5217.0,Diesel,145.0,60.1,2.0
8281, 5 Series,2019,22900.0,Automatic,12568.0,Petrol,145.0,47.9,2.0
8282, 2 Series,2017,15950.0,Automatic,39758.0,Diesel,145.0,62.8,2.0
8289, 2 Series,2017,16512.0,Automatic,21284.0,Petrol,145.0,48.7,2.0
8291, 3 Series,2018,17488.0,Manual,29384.0,Petrol,145.0,47.9,2.0
8297, 3 Series,2017,17541.0,Automatic,24536.0,Petrol,145.0,48.7,2.0
8299, X1,2019,24950.0,Automatic,9469.0,Diesel,145.0,60.1,2.0
8300, X1,2019,24800.0,Automatic,10577.0,Diesel,145.0,60.1,2.0
8304, 3 Series,2017,17490.0,Manual,23828.0,Diesel,145.0,64.2,2.0
8315, 2 Series,2018,13895.0,Manual,49631.0,Diesel,145.0,64.2,2.0
8317, X1,2019,24800.0,Automatic,10576.0,Diesel,145.0,60.1,2.0
8318, X1,2019,24950.0,Automatic,9849.0,Diesel,145.0,60.1,2.0
8319, X1,2019,24950.0,Automatic,9564.0,Diesel,145.0,60.1,2.0
8320, 4 Series,2019,23250.0,Automatic,10324.0,Diesel,145.0,65.7,2.0
8326, 2 Series,2020,35950.0,Automatic,4597.0,Petrol,145.0,36.2,2.0
8329, 3 Series,2018,18199.0,Manual,13503.0,Diesel,145.0,64.2,2.0
8334, 4 Series,2019,23350.0,Automatic,9189.0,Diesel,145.0,65.7,2.0
8349, 2 Series,2018,13299.0,Manual,45166.0,Diesel,145.0,65.7,2.0
8355, 3 Series,2019,24850.0,Automatic,10633.0,Petrol,145.0,42.2,2.0
8369, X1,2018,16999.0,Automatic,35077.0,Diesel,145.0,65.7,2.0
8376, X1,2016,20295.0,Automatic,16917.0,Diesel,145.0,55.4,2.0
8377, 5 Series,2017,22119.0,Automatic,25399.0,Diesel,145.0,65.7,2.0
8379, 1 Series,2017,14011.0,Manual,22677.0,Diesel,145.0,65.7,2.0
8402, 2 Series,2017,18299.0,Automatic,22502.0,Diesel,145.0,55.4,2.0
8420, 3 Series,2018,17799.0,Automatic,18506.0,Diesel,145.0,64.2,2.0
8435, 4 Series,2017,19352.0,Automatic,36220.0,Diesel,145.0,65.7,2.0
8437, 4 Series,2018,20000.0,Automatic,35042.0,Diesel,145.0,65.7,2.0
8446, 2 Series,2017,19559.0,Automatic,10131.0,Diesel,145.0,60.1,2.0
8454, 1 Series,2017,15000.0,Automatic,46222.0,Petrol,145.0,47.9,2.0
8461, X2,2019,28000.0,Automatic,4773.0,Diesel,145.0,58.9,2.0
8470, X3,2016,21999.0,Automatic,25291.0,Diesel,145.0,54.3,2.0
8475, X2,2018,19999.0,Automatic,27359.0,Diesel,145.0,52.3,2.0
8476, 1 Series,2018,19995.0,Automatic,14449.0,Diesel,145.0,48.7,2.0
8492, 5 Series,2014,14717.0,Automatic,60389.0,Diesel,145.0,55.4,2.0
8501, 4 Series,2016,15999.0,Manual,19684.0,Diesel,145.0,55.4,2.0
8503, 4 Series,2018,19999.0,Automatic,11631.0,Petrol,145.0,45.6,2.0
8506, 3 Series,2017,18000.0,Automatic,29000.0,Diesel,145.0,62.8,2.0
8507, 1 Series,2017,19888.0,Automatic,17760.0,Diesel,145.0,61.4,2.0
8515, 5 Series,2018,23200.0,Automatic,11868.0,Diesel,145.0,68.9,2.0
8519, 3 Series,2018,18799.0,Automatic,31150.0,Diesel,145.0,62.8,2.0
8520, 2 Series,2018,20000.0,Automatic,20915.0,Diesel,145.0,49.6,2.0
8525, 1 Series,2019,31000.0,Automatic,2922.0,Petrol,145.0,34.5,2.0
8526, 3 Series,2017,17895.0,Automatic,17088.0,Diesel,145.0,62.8,2.0
8540, 4 Series,2015,14800.0,Automatic,33627.0,Diesel,145.0,56.5,2.0
8593, X1,2017,19085.0,Automatic,36983.0,Diesel,145.0,57.6,2.0
8598, X1,2018,21800.0,Automatic,10947.0,Diesel,145.0,60.1,2.0
8609, 4 Series,2017,14000.0,Automatic,53639.0,Diesel,145.0,70.6,2.0
8642, X3,2017,21800.0,Automatic,35428.0,Diesel,145.0,54.3,2.0
8653, 3 Series,2018,21300.0,Automatic,11258.0,Diesel,145.0,64.2,2.0
8654, 3 Series,2018,16100.0,Automatic,44155.0,Diesel,145.0,60.1,2.0
8655, X1,2018,22600.0,Automatic,11070.0,Petrol,145.0,44.8,2.0
8670, 3 Series,2019,16800.0,Manual,13648.0,Diesel,145.0,62.8,2.0
8682, X3,2017,19800.0,Automatic,38636.0,Diesel,145.0,54.3,2.0
8683, 4 Series,2018,21000.0,Automatic,15865.0,Petrol,145.0,48.7,2.0
8688, 5 Series,2017,22000.0,Automatic,38002.0,Diesel,145.0,60.1,2.0
8689, 4 Series,2017,18800.0,Automatic,19708.0,Diesel,145.0,65.7,2.0
8692, 3 Series,2018,18000.0,Manual,45344.0,Diesel,145.0,64.2,2.0
8693, 3 Series,2018,21000.0,Automatic,17932.0,Diesel,145.0,64.2,2.0
8694, 1 Series,2019,17600.0,Automatic,12839.0,Diesel,145.0,70.6,2.0
8700, 4 Series,2017,17000.0,Manual,36163.0,Diesel,145.0,62.8,2.0
8705, 3 Series,2018,20000.0,Automatic,27725.0,Diesel,145.0,64.2,2.0
8726, 3 Series,2018,16200.0,Automatic,40151.0,Diesel,145.0,67.3,2.0
8727, 3 Series,2018,20500.0,Automatic,28918.0,Diesel,145.0,64.2,2.0
8730, 5 Series,2019,26000.0,Automatic,13000.0,Diesel,145.0,65.7,2.0
8737, 3 Series,2018,15800.0,Manual,27692.0,Diesel,145.0,68.9,2.0
8739, 2 Series,2017,17000.0,Automatic,33000.0,Diesel,145.0,65.7,2.0
8744, X2,2018,20500.0,Automatic,6471.0,Diesel,145.0,52.3,2.0
8772, 4 Series,2019,26490.0,Automatic,6751.0,Petrol,145.0,48.7,2.0
8773, 3 Series,2018,19800.0,Automatic,29473.0,Diesel,145.0,64.2,2.0
8776, 2 Series,2017,16300.0,Automatic,36869.0,Petrol,145.0,47.9,2.0
8779, 2 Series,2018,19600.0,Manual,15621.0,Diesel,145.0,60.1,2.0
8785, 4 Series,2019,28500.0,Automatic,5123.0,Petrol,145.0,48.7,2.0
8786, 3 Series,2020,32400.0,Automatic,2121.0,Diesel,145.0,52.3,2.0
8794, X1,2017,18300.0,Automatic,43147.0,Diesel,145.0,57.6,2.0
8807, 2 Series,2018,19800.0,Automatic,10764.0,Petrol,145.0,47.9,2.0
8808, X3,2017,23100.0,Automatic,35903.0,Diesel,145.0,54.3,2.0
8817, 4 Series,2015,18990.0,Automatic,24102.0,Diesel,145.0,56.5,2.0
8818, 3 Series,2019,31489.0,Automatic,7834.0,Diesel,145.0,49.6,2.0
8820, 3 Series,2020,34900.0,Automatic,100.0,Diesel,145.0,50.4,2.0
8826, 1 Series,2017,15800.0,Automatic,30257.0,Diesel,145.0,68.9,2.0
8827, X4,2018,27800.0,Automatic,17878.0,Diesel,145.0,54.3,2.0
8831, 5 Series,2017,22400.0,Automatic,16942.0,Petrol,145.0,48.7,2.0
8832, 3 Series,2018,22800.0,Automatic,18627.0,Petrol,145.0,47.9,2.0
8836, X3,2018,30990.0,Automatic,13034.0,Diesel,145.0,54.3,2.0
8838, 3 Series,2014,15490.0,Manual,47701.0,Diesel,145.0,55.4,2.0
8840, 4 Series,2018,22900.0,Automatic,15814.0,Petrol,145.0,48.7,2.0
8841, X1,2019,26990.0,Automatic,7288.0,Petrol,145.0,39.8,2.0
8846, X1,2020,33400.0,Manual,321.0,Diesel,145.0,50.4,2.0
8855, 2 Series,2019,23900.0,Automatic,2426.0,Diesel,145.0,47.1,2.0
8856, 3 Series,2016,15400.0,Manual,21854.0,Petrol,145.0,48.7,2.0
8857, 2 Series,2018,19990.0,Automatic,19234.0,Diesel,145.0,47.1,2.0
8858, X3,2016,21990.0,Automatic,35121.0,Diesel,145.0,54.3,2.0
8864, 3 Series,2020,29490.0,Automatic,12.0,Petrol,145.0,42.2,2.0
8865, 3 Series,2019,26899.0,Automatic,11512.0,Diesel,145.0,52.3,2.0
8866, 1 Series,2019,26989.0,Automatic,5444.0,Diesel,145.0,51.4,2.0
8867, 3 Series,2020,34900.0,Automatic,10.0,Petrol,145.0,40.4,2.0
8868, 3 Series,2018,20690.0,Automatic,16986.0,Diesel,145.0,64.2,2.0
8914, X1,2017,17299.0,Automatic,35779.0,Diesel,145.0,55.4,2.0
8916, 2 Series,2017,16350.0,Automatic,13750.0,Diesel,145.0,62.8,2.0
8948, 3 Series,2015,13999.0,Manual,40430.0,Diesel,145.0,56.5,2.0
8950, 3 Series,2017,18999.0,Automatic,29528.0,Diesel,145.0,64.2,2.0
8961, 4 Series,2015,15499.0,Manual,32423.0,Diesel,145.0,53.3,2.0
8962, 5 Series,2017,22199.0,Automatic,21319.0,Diesel,145.0,62.8,2.0
8973, 3 Series,2017,13199.0,Automatic,54962.0,Diesel,145.0,74.3,2.0
8982, 3 Series,2017,13499.0,Automatic,52716.0,Diesel,145.0,70.6,2.0
8984, X3,2015,18699.0,Automatic,24288.0,Diesel,145.0,54.3,2.0
8985, 3 Series,2018,16200.0,Automatic,10591.0,Diesel,145.0,67.3,2.0
8992, X1,2017,15399.0,Manual,18097.0,Diesel,145.0,68.9,2.0
9025, 3 Series,2017,16550.0,Automatic,20771.0,Diesel,145.0,64.2,2.0
9058, X3,2017,18250.0,Automatic,36204.0,Diesel,145.0,54.3,2.0
9068, 4 Series,2017,14778.0,Automatic,56292.0,Diesel,145.0,70.6,2.0
9075, X1,2016,17499.0,Automatic,35421.0,Diesel,145.0,55.4,2.0
9084, 5 Series,2019,28488.0,Automatic,205.0,Diesel,145.0,65.7,2.0
9085, 3 Series,2019,29488.0,Automatic,7935.0,Diesel,145.0,48.7,2.0
9091, 2 Series,2019,23447.0,Automatic,2231.0,Petrol,145.0,50.4,2.0
9099, X3,2015,18999.0,Automatic,21512.0,Diesel,145.0,54.3,2.0
9110, X3,2020,34988.0,Automatic,5000.0,Diesel,145.0,54.3,2.0
9111, 3 Series,2019,28988.0,Automatic,4673.0,Diesel,145.0,48.7,2.0
9112, 4 Series,2019,25988.0,Automatic,5000.0,Diesel,145.0,65.7,2.0
9115, 3 Series,2019,28488.0,Automatic,5741.0,Diesel,145.0,48.7,2.0
9121, X1,2020,28488.0,Manual,5000.0,Diesel,145.0,40.4,2.0
9125, 3 Series,2017,18999.0,Manual,28772.0,Diesel,145.0,60.1,2.0
9128, X3,2019,33988.0,Automatic,7765.0,Diesel,145.0,54.3,2.0
9139, 3 Series,2019,24988.0,Automatic,6332.0,Diesel,145.0,54.3,2.0
9140, 1 Series,2019,30488.0,Automatic,5000.0,Petrol,145.0,34.5,2.0
9141, 1 Series,2019,26988.0,Automatic,5000.0,Diesel,145.0,51.4,2.0
9144, X2,2019,28988.0,Automatic,9401.0,Diesel,145.0,58.9,2.0
9148, 1 Series,2019,24488.0,Automatic,7932.0,Petrol,145.0,47.9,2.0
9157, X2,2019,27988.0,Automatic,5599.0,Petrol,145.0,39.2,2.0
9158, 2 Series,2020,26988.0,Automatic,5000.0,Petrol,145.0,47.9,2.0
9164, 2 Series,2020,34988.0,Automatic,5000.0,Petrol,145.0,36.2,2.0
9165, X1,2016,18988.0,Automatic,38635.0,Diesel,145.0,55.4,2.0
9166, 2 Series,2020,26988.0,Automatic,1221.0,Diesel,145.0,49.6,2.0
9172, 2 Series,2020,24988.0,Automatic,5000.0,Diesel,145.0,48.7,2.0
9173, 2 Series,2019,27988.0,Automatic,2290.0,Petrol,145.0,46.3,2.0
9205, X1,2016,16799.0,Automatic,50296.0,Diesel,145.0,55.4,2.0
9217, 3 Series,2018,19995.0,Manual,22000.0,Diesel,145.0,61.4,2.0
9223, X1,2010,6695.0,Manual,64000.0,Diesel,145.0,54.3,2.0
9236, X2,2019,28988.0,Automatic,7893.0,Diesel,145.0,58.9,2.0
9237, 1 Series,2019,24488.0,Automatic,7488.0,Diesel,145.0,61.4,2.0
9261, 4 Series,2017,16000.0,Automatic,50390.0,Diesel,145.0,65.7,2.0
9288, 1 Series,2012,10975.0,Manual,45000.0,Diesel,145.0,56.5,2.0
9295, 4 Series,2015,13500.0,Manual,44748.0,Diesel,145.0,53.3,2.0
9316, X1,2017,22999.0,Automatic,25190.0,Petrol,145.0,44.8,2.0
9323, 4 Series,2015,14999.0,Manual,36781.0,Diesel,145.0,53.3,2.0
9330, 5 Series,2017,19499.0,Automatic,21728.0,Diesel,145.0,65.7,2.0
9340, X3,2015,17999.0,Automatic,39744.0,Diesel,145.0,54.3,2.0
9344, 3 Series,2018,17399.0,Automatic,29065.0,Diesel,145.0,64.2,2.0
9349, 4 Series,2017,19999.0,Automatic,26162.0,Diesel,145.0,58.9,2.0
9356, X4,2016,19250.0,Automatic,43751.0,Diesel,145.0,54.3,2.0
9369, 2 Series,2017,15099.0,Manual,16309.0,Diesel,145.0,65.7,2.0
9379, X1,2017,15999.0,Automatic,60703.0,Diesel,145.0,65.7,2.0
9387, 4 Series,2017,17499.0,Automatic,33711.0,Diesel,145.0,65.7,2.0
9398, 3 Series,2017,17694.0,Manual,19400.0,Diesel,145.0,64.2,2.0
9431, 1 Series,2018,15499.0,Manual,14287.0,Diesel,145.0,65.7,2.0
9438, 3 Series,2018,17399.0,Automatic,32117.0,Diesel,145.0,64.2,2.0
9457, 4 Series,2018,18899.0,Manual,12086.0,Petrol,145.0,46.3,2.0
9463, X4,2016,20000.0,Automatic,52135.0,Diesel,145.0,54.3,2.0
9468, 3 Series,2018,17250.0,Automatic,15189.0,Diesel,145.0,67.3,2.0
9469, 4 Series,2017,18499.0,Automatic,29383.0,Diesel,145.0,65.7,2.0
9474, 3 Series,2017,14999.0,Manual,27890.0,Diesel,145.0,57.6,2.0
9480, X1,2017,18499.0,Automatic,32236.0,Diesel,145.0,65.7,2.0
9489, 2 Series,2017,14020.0,Manual,35732.0,Diesel,145.0,64.2,2.0
9500, 3 Series,2017,15599.0,Automatic,38070.0,Diesel,145.0,64.2,2.0
9503, 2 Series,2014,10360.0,Automatic,45868.0,Petrol,145.0,47.1,2.0
9506, 5 Series,2017,21999.0,Automatic,30990.0,Diesel,145.0,62.8,2.0
9522, X3,2017,21299.0,Automatic,33610.0,Diesel,145.0,54.3,2.0
9527, 2 Series,2016,12700.0,Automatic,48841.0,Petrol,145.0,46.3,2.0
9531, 5 Series,2017,19099.0,Automatic,37401.0,Diesel,145.0,68.9,2.0
9550, 3 Series,2018,18899.0,Automatic,25127.0,Diesel,145.0,62.8,2.0
9565, X2,2018,23465.0,Automatic,11941.0,Diesel,145.0,58.9,2.0
9578, 4 Series,2017,19259.0,Automatic,29871.0,Diesel,145.0,65.7,2.0
9583, 4 Series,2018,19000.0,Automatic,7970.0,Petrol,145.0,44.1,2.0
9599, X3,2017,23499.0,Automatic,26986.0,Diesel,145.0,54.3,2.0
9623, 1 Series,2016,15495.0,Automatic,31000.0,Petrol,145.0,43.5,2.0
9662, 4 Series,2018,23999.0,Automatic,9544.0,Petrol,145.0,48.7,2.0
9669, 1 Series,2018,18999.0,Automatic,13760.0,Diesel,145.0,49.6,2.0
9693, X1,2018,22490.0,Automatic,11592.0,Petrol,145.0,44.8,2.0
9700, 4 Series,2019,25449.0,Automatic,6890.0,Diesel,145.0,65.7,2.0
9701, 2 Series,2019,22079.0,Automatic,3980.0,Diesel,145.0,67.3,2.0
9702, 2 Series,2019,21540.0,Automatic,4802.0,Diesel,145.0,48.7,2.0
9703, 3 Series,2017,19799.0,Automatic,15668.0,Diesel,145.0,64.2,2.0
9706, X3,2019,31449.0,Automatic,4726.0,Diesel,145.0,54.3,2.0
9708, 4 Series,2019,24607.0,Automatic,3480.0,Diesel,145.0,58.9,2.0
9710, 2 Series,2020,37989.0,Automatic,3890.0,Petrol,145.0,36.2,2.0
9716, X3,2019,32281.0,Automatic,2593.0,Diesel,145.0,54.3,2.0
9717, 3 Series,2019,28348.0,Automatic,4884.0,Petrol,145.0,41.5,2.0
9721, 5 Series,2017,19917.0,Automatic,31996.0,Diesel,145.0,65.7,2.0
9765, 3 Series,2011,11995.0,Manual,48000.0,Diesel,145.0,55.4,2.0
9785, 2 Series,2019,21975.0,Automatic,9434.0,Diesel,145.0,48.7,2.0
9789, 4 Series,2019,23500.0,Automatic,8509.0,Diesel,145.0,65.7,2.0
9790, 2 Series,2017,15750.0,Automatic,23200.0,Diesel,145.0,68.9,2.0
9793, 3 Series,2019,25229.0,Automatic,6890.0,Diesel,145.0,48.7,2.0
9794, 2 Series,2019,25449.0,Automatic,3890.0,Diesel,145.0,48.7,2.0
9795, 4 Series,2019,24229.0,Automatic,3890.0,Diesel,145.0,60.1,2.0
9796, 5 Series,2019,28789.0,Automatic,3890.0,Diesel,145.0,60.1,2.0
9798, 5 Series,2019,28749.0,Automatic,6890.0,Diesel,145.0,62.8,2.0
9807, 5 Series,2018,19999.0,Automatic,31905.0,Diesel,145.0,68.9,2.0
9808, X4,2016,19490.0,Automatic,59000.0,Diesel,145.0,54.3,2.0
9813, X3,2016,20990.0,Automatic,23000.0,Diesel,145.0,54.3,2.0
9825, 4 Series,2019,25500.0,Automatic,3250.0,Petrol,145.0,48.7,2.0
9829, X1,2019,26899.0,Automatic,3980.0,Diesel,145.0,60.1,2.0
9830, 4 Series,2019,25949.0,Automatic,1510.0,Petrol,145.0,48.7,2.0
9832, 1 Series,2019,30000.0,Automatic,8501.0,Petrol,145.0,34.5,2.0
9843, 4 Series,2019,24900.0,Automatic,4980.0,Petrol,145.0,45.6,2.0
9846, 1 Series,2017,14925.0,Manual,31000.0,Petrol,145.0,46.3,2.0
9850, 2 Series,2019,21250.0,Automatic,10440.0,Diesel,145.0,62.8,2.0
9854, 3 Series,2018,19250.0,Automatic,28935.0,Diesel,145.0,64.2,2.0
9859, X4,2015,17990.0,Automatic,66000.0,Diesel,145.0,54.3,2.0
9882, X3,2017,20500.0,Automatic,32248.0,Diesel,145.0,54.3,2.0
9884, 2 Series,2017,18990.0,Automatic,14000.0,Diesel,145.0,65.7,2.0
9913, 3 Series,2017,15200.0,Automatic,19147.0,Petrol,145.0,47.9,2.0
9925, X3,2016,19000.0,Automatic,22492.0,Diesel,145.0,54.3,2.0
9980, X5,2017,29950.0,Automatic,23000.0,Diesel,145.0,50.4,2.0
10036, 2 Series,2019,19190.0,Automatic,12790.0,Diesel,145.0,51.4,2.0
10041, X1,2018,19250.0,Automatic,4972.0,Diesel,145.0,60.1,2.0
10042, X2,2019,21400.0,Automatic,11151.0,Petrol,145.0,40.4,2.0
10043, 5 Series,2018,19500.0,Automatic,37281.0,Petrol,145.0,50.4,2.0
10044, 5 Series,2018,19500.0,Automatic,42226.0,Petrol,145.0,50.4,2.0
10045, 1 Series,2017,14000.0,Automatic,40511.0,Diesel,145.0,62.8,2.0
10046, X1,2017,16400.0,Automatic,29657.0,Diesel,145.0,65.7,2.0
10053, 1 Series,2017,12000.0,Manual,41927.0,Diesel,145.0,68.9,2.0
